Wassertank v1
Modus: Zwei-Punkt-Regler
timestamp [s]; pump rpm [1/min]; pump state; p1 [Pa]; p2 [Pa]; valve status; floatswitch status
 604.3;    0; OFF     ;     0; 13737; 0; 0                                                          
 605.3;    0; OFF     ;     0; 13728; 0; 0                                                          
 606.3;    0; OFF     ;     0; 13715; 0; 0                                                          
 607.3;    0; OFF     ;     0; 13694; 0; 0                                                          
 608.3;    0; OFF     ;     0; 13689; 0; 0                                                          
 609.3;    0; OFF     ;     0; 13670; 0; 0                                                          
 610.3;    0; OFF     ;     0; 13649; 0; 0                                                          
 611.3;    0; OFF     ;     0; 13647; 0; 0                                                          
 612.3;    0; OFF     ;     0; 13625; 0; 0                                                          
 613.3;    0; OFF     ;     0; 13609; 0; 0                                                          
 614.3;    0; OFF     ;     0; 13602; 0; 0                                                          
 615.3;    0; OFF     ;     0; 13583; 0; 0                                                          
 616.3;    0; OFF     ;     0; 13576; 0; 0                                                          
 617.3;    0; OFF     ;     0; 13568; 0; 0                                                          
 618.3;    0; OFF     ;     0; 13557; 0; 0                                                          
 619.3;    0; OFF     ;     0; 13556; 0; 0                                                          
 620.3;    0; OFF     ;     0; 13553; 0; 0                                                          
 621.3;    0; OFF     ;     0; 13552; 0; 0                                                          
 622.3;    0; OFF     ;     0; 13552; 0; 0                                                          
 623.3;    0; OFF     ;     0; 13546; 0; 0                                                          
 624.3;    0; OFF     ;     0; 13539; 0; 0                                                          
 625.3;    0; OFF     ;     0; 13535; 0; 0                                                          
 626.3;    0; OFF     ;     0; 13520; 0; 0                                                          
 627.3;    0; OFF     ;     0; 13511; 0; 0                                                          
 628.3;    0; OFF     ;     0; 13499; 0; 0                                                          
 629.3;    0; OFF     ;     0; 13478; 0; 0                                                          
 630.3;    0; OFF     ;     0; 13473; 0; 0                                                          
 631.3;    0; OFF     ;     0; 13454; 0; 0                                                          
 632.3;    0; OFF     ;     0; 13433; 0; 0                                                          
 633.3;    0; OFF     ;     0; 13431; 0; 0                                                          
 634.3;    0; OFF     ;     0; 13409; 0; 0                                                          
 635.3;    0; OFF     ;     0; 13393; 0; 0                                                          
 636.3;    0; OFF     ;     0; 13386; 0; 0                                                          
 637.3;    0; OFF     ;     0; 13367; 0; 0                                                          
 638.3;    0; OFF     ;     0; 13359; 0; 0                                                          
 639.3;    0; OFF     ;     0; 13351; 0; 0                                                          
 640.3;    0; OFF     ;     0; 13340; 0; 0                                                          
 641.3;    0; OFF     ;     0; 13338; 0; 0                                                          
 642.3;    0; OFF     ;     0; 13335; 0; 0                                                          
 643.3;    0; OFF     ;     0; 13334; 0; 0                                                          
 644.3;    0; OFF     ;     0; 13333; 0; 0                                                          
 645.3;    0; OFF     ;     0; 13328; 0; 0                                                          
 646.3;    0; OFF     ;     0; 13322; 0; 0                                                          
 647.3;    0; OFF     ;     0; 13318; 0; 0                                                          
 648.3;    0; OFF     ;     0; 13303; 0; 0                                                          
 649.3;    0; OFF     ;     0; 13294; 0; 0                                                          
 650.3;    0; OFF     ;     0; 13283; 0; 0                                                          
 651.3;    0; OFF     ;     0; 13262; 0; 0                                                          
 652.3;    0; OFF     ;     0; 13257; 0; 0                                                          
 653.3;    0; OFF     ;     0; 13238; 0; 0                                                          
 654.3;    0; OFF     ;     0; 13217; 0; 0                                                          
 655.3;    0; OFF     ;     0; 13215; 0; 0                                                          
 656.3;    0; OFF     ;     0; 13193; 0; 0                                                          
 657.3;    0; OFF     ;     0; 13177; 0; 0                                                          
 658.3;    0; OFF     ;     0; 13170; 0; 0                                                          
 659.3;    0; OFF     ;     0; 13151; 0; 0                                                          
 660.3;    0; OFF     ;     0; 13142; 0; 0                                                          
 661.4;    0; OFF     ;     0; 13134; 0; 0                                                          
 662.4;    0; OFF     ;     0; 13123; 0; 0                                                          
 663.4;    0; OFF     ;     0; 13121; 0; 0                                                          
 664.4;    0; OFF     ;     0; 13117; 0; 0                                                          
 665.4;    0; OFF     ;     0; 13115; 0; 0                                                          
 666.4;    0; OFF     ;     0; 13115; 0; 0                                                          
 667.4;    0; OFF     ;     0; 13110; 0; 0                                                          
 668.4;    0; OFF     ;     0; 13104; 0; 0                                                          
 669.4;    0; OFF     ;     0; 13101; 0; 0                                                          
 670.4;    0; OFF     ;     0; 13086; 0; 0                                                          
 671.4;    0; OFF     ;     0; 13078; 0; 0                                                          
 672.4;    0; OFF     ;     0; 13067; 0; 0                                                          
 673.4;    0; OFF     ;     0; 13046; 0; 0                                                          
 674.4;    0; OFF     ;     0; 13040; 0; 0                                                          
 675.4;    0; OFF     ;     0; 13022; 0; 0                                                          
 676.4;    0; OFF     ;     0; 13000; 0; 0                                                          
 677.4;    0; OFF     ;     0; 12999; 0; 0                                                          
 678.4;    0; OFF     ;     0; 12977; 0; 0                                                          
 679.4;    0; OFF     ;     0; 12961; 0; 0                                                          
 680.4;    0; OFF     ;     0; 12954; 0; 0                                                          
 681.4;    0; OFF     ;     0; 12934; 0; 0                                                          
 682.4;    0; OFF     ;     0; 12925; 0; 0                                                          
 683.4;    0; OFF     ;     0; 12917; 0; 0                                                          
 684.4;    0; OFF     ;     0; 12904; 0; 0                                                          
 685.4;    0; OFF     ;     0; 12902; 0; 0                                                          
 686.4;    0; OFF     ;     0; 12898; 0; 0                                                          
 687.4;    0; OFF     ;     0; 12895; 0; 0                                                          
 688.4;    0; OFF     ;     0; 12895; 0; 0                                                          
 689.4;    0; OFF     ;     0; 12891; 0; 0                                                          
 690.4;    0; OFF     ;     0; 12886; 0; 0                                                          
 691.4;    0; OFF     ;     0; 12882; 0; 0                                                          
 692.4;    0; OFF     ;     0; 12869; 0; 0                                                          
 693.4;    0; OFF     ;     0; 12860; 0; 0                                                          
 694.4;    0; OFF     ;     0; 12849; 0; 0                                                          
 695.4;    0; OFF     ;     0; 12829; 0; 0                                                          
 696.4;    0; OFF     ;     0; 12823; 0; 0                                                          
 697.4;    0; OFF     ;     0; 12805; 0; 0                                                          
 698.4;    0; OFF     ;     0; 12783; 0; 0                                                          
 699.4;    0; OFF     ;     0; 12783; 0; 0                                                          
 700.4;    0; OFF     ;     0; 12761; 0; 0                                                          
 701.4;    0; OFF     ;     0; 12744; 0; 0                                                          
 702.4;    0; OFF     ;     0; 12737; 0; 0                                                          
 703.4;    0; OFF     ;     0; 12717; 0; 0                                                          
 704.4;    0; OFF     ;     0; 12708; 0; 0                                                          
 705.4;    0; OFF     ;     0; 12699; 0; 0                                                          
 706.4;    0; OFF     ;     0; 12687; 0; 0                                                          
 707.4;    0; OFF     ;     0; 12684; 0; 0                                                          
 708.4;    0; OFF     ;     0; 12679; 0; 0                                                          
 709.4;    0; OFF     ;     0; 12676; 0; 0                                                          
 710.4;    0; OFF     ;     0; 12676; 0; 0                                                          
 711.4;    0; OFF     ;     0; 12673; 0; 0                                                          
 712.4;    0; OFF     ;     0; 12668; 0; 0                                                          
 713.4;    0; OFF     ;     0; 12665; 0; 0                                                          
 714.4;    0; OFF     ;     0; 12651; 0; 0                                                          
 715.4;    0; OFF     ;     0; 12643; 0; 0                                                          
 716.4;    0; OFF     ;     0; 12633; 0; 0                                                          
 717.4;    0; OFF     ;     0; 12612; 0; 0                                                          
 718.4;    0; OFF     ;     0; 12606; 0; 0                                                          
 719.4;    0; OFF     ;     0; 12589; 0; 0                                                          
 720.4;    0; OFF     ;     0; 12567; 0; 0                                                          
 721.4;    0; OFF     ;     0; 12567; 0; 0                                                          
 722.4;    0; OFF     ;     0; 12545; 0; 0                                                          
 723.4;    0; OFF     ;     0; 12528; 0; 0                                                          
 724.4;    0; OFF     ;     0; 12522; 0; 0                                                          
 725.4;    0; OFF     ;     0; 12502; 0; 0                                                          
 726.4;    0; OFF     ;     0; 12491; 0; 0                                                          
 727.4;    0; OFF     ;     0; 12483; 0; 0                                                          
 728.4;    0; OFF     ;     0; 12470; 0; 0                                                          
 729.4;    0; OFF     ;     0; 12467; 0; 0                                                          
 730.4;    0; OFF     ;     0; 12461; 0; 0                                                          
 731.4;    0; OFF     ;     0; 12458; 0; 0                                                          
 732.4;    0; OFF     ;     0; 12458; 0; 0                                                          
 733.4;    0; OFF     ;     0; 12455; 0; 0                                                          
 734.4;    0; OFF     ;     0; 12450; 0; 0                                                          
 735.4;    0; OFF     ;     0; 12447; 0; 0                                                          
 736.4;    0; OFF     ;     0; 12435; 0; 0                                                          
 737.4;    0; OFF     ;     0; 12426; 0; 0                                                          
 738.4;    0; OFF     ;     0; 12417; 0; 0                                                          
 739.4;    0; OFF     ;     0; 12397; 0; 0                                                          
 740.4;    0; OFF     ;     0; 12390; 0; 0                                                          
 741.4;    0; OFF     ;     0; 12373; 0; 0                                                          
 742.4;    0; OFF     ;     0; 12352; 0; 0                                                          
 743.4;    0; OFF     ;     0; 12351; 0; 0                                                          
 744.4;    0; OFF     ;     0; 12329; 0; 0                                                          
 745.4;    0; OFF     ;     0; 12311; 0; 0                                                          
 746.4;    0; OFF     ;     0; 12305; 0; 0                                                          
 747.4;    0; OFF     ;     0; 12285; 0; 0                                                          
 748.4;    0; OFF     ;     0; 12274; 0; 0                                                          
 749.4;    0; OFF     ;     0; 12266; 0; 0                                                          
 750.4;    0; OFF     ;     0; 12252; 0; 0                                                          
 751.4;    0; OFF     ;     0; 12249; 0; 0                                                          
 752.4;    0; OFF     ;     0; 12243; 0; 0                                                          
 753.4;    0; OFF     ;     0; 12239; 0; 0                                                          
 754.4;    0; OFF     ;     0; 12239; 0; 0                                                          
 755.4;    0; OFF     ;     0; 12237; 0; 0                                                          
 756.4;    0; OFF     ;     0; 12232; 0; 0                                                          
 757.4;    0; OFF     ;     0; 12230; 0; 0                                                          
 758.4;    0; OFF     ;     0; 12218; 0; 0                                                          
 759.4;    0; OFF     ;     0; 12209; 0; 0                                                          
 760.4;    0; OFF     ;     0; 12200; 0; 0                                                          
 761.4;    0; OFF     ;     0; 12181; 0; 0                                                          
 762.4;    0; OFF     ;     0; 12174; 0; 0                                                          
 763.4;    0; OFF     ;     0; 12157; 0; 0                                                          
 764.4;    0; OFF     ;     0; 12136; 0; 0                                                          
 765.4;    0; OFF     ;     0; 12135; 0; 0                                                          
 766.4;    0; OFF     ;     0; 12113; 0; 0                                                          
 767.4;    0; OFF     ;     0; 12095; 0; 0                                                          
 768.4;    0; OFF     ;     0; 12089; 0; 0                                                          
 769.4;    0; OFF     ;     0; 12069; 0; 0                                                          
 770.4;    0; OFF     ;     0; 12058; 0; 0                                                          
 771.4;    0; OFF     ;     0; 12049; 0; 0                                                          
 772.4;    0; OFF     ;     0; 12035; 0; 0                                                          
 773.4;    0; OFF     ;     0; 12031; 0; 0                                                          
 774.4;    0; OFF     ;     0; 12025; 0; 0                                                          
 775.4;    0; OFF     ;     0; 12021; 0; 0                                                          
 776.4;    0; OFF     ;     0; 12021; 0; 0                                                          
 777.4;    0; OFF     ;     0; 12019; 0; 0                                                          
 778.4;    0; OFF     ;     0; 12015; 0; 0                                                          
 779.4;    0; OFF     ;     0; 12013; 0; 0                                                          
 780.4;    0; OFF     ;     0; 12002; 0; 0                                                          
 781.4;    0; OFF     ;     0; 11993; 0; 0                                                          
 782.4;    0; OFF     ;     0; 11985; 0; 0                                                          
 783.4;    0; OFF     ;     0; 11966; 0; 0                                                          
 784.4;    0; OFF     ;     0; 11958; 0; 0                                                          
 785.4;    0; OFF     ;     0; 11942; 0; 0                                                          
 786.4;    0; OFF     ;     0; 11920; 0; 0                                                          
 787.4;    0; OFF     ;     0; 11919; 0; 0                                                          
 788.4;    0; OFF     ;     0; 11897; 0; 0                                                          
 789.4;    0; OFF     ;     0; 11879; 0; 0                                                          
 790.4;    0; OFF     ;     0; 11874; 0; 0                                                          
 791.4;    0; OFF     ;     0; 11853; 0; 0                                                          
 792.4;    0; OFF     ;     0; 11841; 0; 0                                                          
 793.4;    0; OFF     ;     0; 11833; 0; 0                                                          
 794.4;    0; OFF     ;     0; 11818; 0; 0                                                          
 795.4;    0; OFF     ;     0; 11814; 0; 0                                                          
 796.4;    0; OFF     ;     0; 11808; 0; 0                                                          
 797.4;    0; OFF     ;     0; 11803; 0; 0                                                          
 798.4;    0; OFF     ;     0; 11802; 0; 0                                                          
 799.4;    0; OFF     ;     0; 11801; 0; 0                                                          
 800.4;    0; OFF     ;     0; 11798; 0; 0                                                          
 801.4;    0; OFF     ;     0; 11796; 0; 0                                                          
 802.4;    0; OFF     ;     0; 11785; 0; 0                                                          
 803.4;    0; OFF     ;     0; 11777; 0; 0                                                          
 804.4;    0; OFF     ;     0; 11769; 0; 0                                                          
 805.4;    0; OFF     ;     0; 11750; 0; 0                                                          
 806.4;    0; OFF     ;     0; 11742; 0; 0                                                          
 807.4;    0; OFF     ;     0; 11726; 0; 0                                                          
 808.4;    0; OFF     ;     0; 11705; 0; 0                                                          
 809.4;    0; OFF     ;     0; 11703; 0; 0                                                          
 810.4;    0; OFF     ;     0; 11682; 0; 0                                                          
 811.4;    0; OFF     ;     0; 11663; 0; 0                                                          
 812.4;    0; OFF     ;     0; 11658; 0; 0                                                          
 813.4;    0; OFF     ;     0; 11637; 0; 0                                                          
 814.4;    0; OFF     ;     0; 11624; 0; 0                                                          
 815.4;    0; OFF     ;     0; 11616; 0; 0                                                          
 816.4;    0; OFF     ;     0; 11601; 0; 0                                                          
 817.4;    0; OFF     ;     0; 11596; 0; 0                                                          
 818.4;    0; OFF     ;     0; 11589; 0; 0                                                          
 819.4;    0; OFF     ;     0; 11584; 0; 0                                                          
 820.4;    0; OFF     ;     0; 11583; 0; 0                                                          
 821.4;    0; OFF     ;     0; 11583; 0; 0                                                          
 822.4;    0; OFF     ;     0; 11580; 0; 0                                                          
 823.4;    0; OFF     ;     0; 11578; 0; 0                                                          
 824.4;    0; OFF     ;     0; 11568; 0; 0                                                          
 825.4;    0; OFF     ;     0; 11560; 0; 0                                                          
 826.4;    0; OFF     ;     0; 11552; 0; 0                                                          
 827.4;    0; OFF     ;     0; 11533; 0; 0                                                          
 828.4;    0; OFF     ;     0; 11526; 0; 0                                                          
 829.4;    0; OFF     ;     0; 11510; 0; 0                                                          
 830.4;    0; OFF     ;     0; 11489; 0; 0                                                          
 831.4;    0; OFF     ;     0; 11486; 0; 0                                                          
 832.4;    0; OFF     ;     0; 11465; 0; 0                                                          
 833.4;    0; OFF     ;     0; 11446; 0; 0                                                          
 834.4;    0; OFF     ;     0; 11442; 0; 0                                                          
 835.4;    0; OFF     ;     0; 11420; 0; 0                                                          
 836.4;    0; OFF     ;     0; 11408; 0; 0                                                          
 837.4;    0; OFF     ;     0; 11399; 0; 0                                                          
 838.4;    0; OFF     ;     0; 11384; 0; 0                                                          
 839.4;    0; OFF     ;     0; 11379; 0; 0                                                          
 840.4;    0; OFF     ;     0; 11372; 0; 0                                                          
 841.4;    0; OFF     ;     0; 11365; 0; 0                                                          
 842.4;    0; OFF     ;     0; 11365; 0; 0                                                          
 843.4;    0; OFF     ;     0; 11365; 0; 0                                                          
 844.4;    0; OFF     ;     0; 11362; 0; 0                                                          
 845.4;    0; OFF     ;     0; 11361; 0; 0                                                          
 846.5;    0; OFF     ;     0; 11351; 0; 0                                                          
 847.5;    0; OFF     ;     0; 11343; 0; 0                                                          
 848.5;    0; OFF     ;     0; 11336; 0; 0                                                          
 849.5;    0; OFF     ;     0; 11318; 0; 0                                                          
 850.5;    0; OFF     ;     0; 11310; 0; 0                                                          
 851.5;    0; OFF     ;     0; 11295; 0; 0                                                          
 852.5;    0; OFF     ;     0; 11274; 0; 0                                                          
 853.5;    0; OFF     ;     0; 11271; 0; 0                                                          
 854.5;    0; OFF     ;     0; 11250; 0; 0                                                          
 855.5;    0; OFF     ;     0; 11230; 0; 0                                                          
 856.5;    0; OFF     ;     0; 11226; 0; 0                                                          
 857.5;    0; OFF     ;     0; 11205; 0; 0                                                          
 858.5;    0; OFF     ;     0; 11192; 0; 0                                                          
 859.5;    0; OFF     ;     0; 11183; 0; 0                                                          
 860.5;    0; OFF     ;     0; 11167; 0; 0                                                          
 861.5;    0; OFF     ;     0; 11162; 0; 0                                                          
 862.5;    0; OFF     ;     0; 11154; 0; 0                                                          
 863.5;    0; OFF     ;     0; 11147; 0; 0                                                          
 864.5;    0; OFF     ;     0; 11147; 0; 0                                                          
 865.5;    0; OFF     ;     0; 11146; 0; 0                                                          
 866.5;    0; OFF     ;     0; 11144; 0; 0                                                          
 867.5;    0; OFF     ;     0; 11143; 0; 0                                                          
 868.5;    0; OFF     ;     0; 11134; 0; 0                                                          
 869.5;    0; OFF     ;     0; 11126; 0; 0                                                          
 870.5;    0; OFF     ;     0; 11119; 0; 0                                                          
 871.5;    0; OFF     ;     0; 11102; 0; 0                                                          
 872.5;    0; OFF     ;     0; 11094; 0; 0                                                          
 873.5;    0; OFF     ;     0; 11079; 0; 0                                                          
 874.5;    0; OFF     ;     0; 11058; 0; 0                                                          
 875.5;    0; OFF     ;     0; 11055; 0; 0                                                          
 876.5;    0; OFF     ;     0; 11034; 0; 0                                                          
 877.5;    0; OFF     ;     0; 11014; 0; 0                                                          
 878.5;    0; OFF     ;     0; 11010; 0; 0                                                          
 879.5;    0; OFF     ;     0; 10988; 0; 0                                                          
 880.5;    0; OFF     ;     0; 10975; 0; 0                                                          
 881.5;    0; OFF     ;     0; 10967; 0; 0                                                          
 882.5;    0; OFF     ;     0; 10950; 0; 0                                                          
 883.5;    0; OFF     ;     0; 10944; 0; 0                                                          
 884.5;    0; OFF     ;     0; 10937; 0; 0                                                          
 885.5;    0; OFF     ;     0; 10929; 0; 0                                                          
 886.5;    0; OFF     ;     0; 10928; 0; 0                                                          
 887.5;    0; OFF     ;     0; 10927; 0; 0                                                          
 888.5;    0; OFF     ;     0; 10925; 0; 0                                                          
 889.5;    0; OFF     ;     0; 10925; 0; 0                                                          
 890.5;    0; OFF     ;     0; 10916; 0; 0                                                          
 891.5;    0; OFF     ;     0; 10909; 0; 0                                                          
 892.5;    0; OFF     ;     0; 10902; 0; 0                                                          
 893.5;    0; OFF     ;     0; 10885; 0; 0                                                          
 894.5;    0; OFF     ;     0; 10877; 0; 0                                                          
 895.5;    0; OFF     ;     0; 10863; 0; 0                                                          
 896.5;    0; OFF     ;     0; 10841; 0; 0                                                          
 897.5;    0; OFF     ;     0; 10838; 0; 0                                                          
 898.5;    0; OFF     ;     0; 10817; 0; 0                                                          
 899.5;    0; OFF     ;     0; 10797; 0; 0                                                          
 900.5;    0; OFF     ;     0; 10794; 0; 0                                                          
 901.5;    0; OFF     ;     0; 10772; 0; 0                                                          
 902.5;    0; OFF     ;     0; 10758; 0; 0                                                          
 903.5;    0; OFF     ;     0; 10750; 0; 0                                                          
 904.5;    0; OFF     ;     0; 10733; 0; 0                                                          
 905.5;    0; OFF     ;     0; 10726; 0; 0                                                          
 906.5;    0; OFF     ;     0; 10719; 0; 0                                                          
 907.5;    0; OFF     ;     0; 10711; 0; 0                                                          
 908.5;    0; OFF     ;     0; 10710; 0; 0                                                          
 909.5;    0; OFF     ;     0; 10708; 0; 0                                                          
 910.5;    0; OFF     ;     0; 10707; 0; 0                                                          
 911.5;    0; OFF     ;     0; 10706; 0; 0                                                          
 912.5;    0; OFF     ;     0; 10699; 0; 0                                                          
 913.5;    0; OFF     ;     0; 10691; 0; 0                                                          
 914.5;    0; OFF     ;     0; 10685; 0; 0                                                          
 915.5;    0; OFF     ;     0; 10668; 0; 0                                                          
 916.5;    0; OFF     ;     0; 10660; 0; 0                                                          
 917.5;    0; OFF     ;     0; 10646; 0; 0                                                          
 918.5;    0; OFF     ;     0; 10625; 0; 0                                                          
 919.5;    0; OFF     ;     0; 10621; 0; 0                                                          
 920.5;    0; OFF     ;     0; 10601; 0; 0                                                          
 921.5;    0; OFF     ;     0; 10580; 0; 0                                                          
 922.5;    0; OFF     ;     0; 10577; 0; 0                                                          
 923.5;    0; OFF     ;     0; 10556; 0; 0                                                          
 924.5;    0; OFF     ;     0; 10541; 0; 0                                                          
 925.5;    0; OFF     ;     0; 10533; 0; 0                                                          
 926.5;    0; OFF     ;     0; 10516; 0; 0                                                          
 927.5;    0; OFF     ;     0; 10509; 0; 0                                                          
 928.5;    0; OFF     ;     0; 10501; 0; 0                                                          
 929.5;    0; OFF     ;     0; 10492; 0; 0                                                          
 930.5;    0; OFF     ;     0; 10491; 0; 0                                                          
 931.5;    0; OFF     ;     0; 10489; 0; 0                                                          
 932.5;    0; OFF     ;     0; 10488; 0; 0                                                          
 933.5;    0; OFF     ;     0; 10488; 0; 0                                                          
 934.5;    0; OFF     ;     0; 10481; 0; 0                                                          
 935.5;    0; OFF     ;     0; 10473; 0; 0                                                          
 936.5;    0; OFF     ;     0; 10468; 0; 0                                                          
 937.5;    0; OFF     ;     0; 10452; 0; 0                                                          
 938.5;    0; OFF     ;     0; 10443; 0; 0                                                          
 939.5;    0; OFF     ;     0; 10430; 0; 0                                                          
 940.5;    0; OFF     ;     0; 10409; 0; 0                                                          
 941.5;    0; OFF     ;     0; 10405; 0; 0                                                          
 942.5;    0; OFF     ;     0; 10385; 0; 0                                                          
 943.5;    0; OFF     ;     0; 10364; 0; 0                                                          
 944.5;    0; OFF     ;     0; 10361; 0; 0                                                          
 945.5;    0; OFF     ;     0; 10339; 0; 0                                                          
 946.5;    0; OFF     ;     0; 10324; 0; 0                                                          
 947.5;    0; OFF     ;     0; 10317; 0; 0                                                          
 948.5;    0; OFF     ;     0; 10299; 0; 0                                                          
 949.5;    0; OFF     ;     0; 10291; 0; 0                                                          
 950.5;    0; OFF     ;     0; 10283; 0; 0                                                          
 951.5;    0; OFF     ;     0; 10274; 0; 0                                                          
 952.5;    0; OFF     ;     0; 10273; 0; 0                                                          
 953.5;    0; OFF     ;     0; 10270; 0; 0                                                          
 954.5;    0; OFF     ;     0; 10270; 0; 0                                                          
 955.5;    0; OFF     ;     0; 10269; 0; 0                                                          
 956.5;    0; OFF     ;     0; 10263; 0; 0                                                          
 957.5;    0; OFF     ;     0; 10256; 0; 0                                                          
 958.5;    0; OFF     ;     0; 10251; 0; 0                                                          
 959.5;    0; OFF     ;     0; 10235; 0; 0                                                          
 960.5;    0; OFF     ;     0; 10227; 0; 0                                                          
 961.5;    0; OFF     ;     0; 10214; 0; 0                                                          
 962.5;    0; OFF     ;     0; 10193; 0; 0                                                          
 963.5;    0; OFF     ;     0; 10189; 0; 0                                                          
 964.5;    0; OFF     ;     0; 10169; 0; 0                                                          
 965.5;    0; OFF     ;     0; 10149; 0; 0                                                          
 966.5;    0; OFF     ;     0; 10146; 0; 0                                                          
 967.5;    0; OFF     ;     0; 10124; 0; 0                                                          
 968.5;    0; OFF     ;     0; 10109; 0; 0                                                          
 969.5;    0; OFF     ;     0; 10101; 0; 0                                                          
 970.5;    0; OFF     ;     0; 10083; 0; 0                                                          
 971.5;    0; OFF     ;     0; 10075; 0; 0                                                          
 972.5;    0; OFF     ;     0; 10067; 0; 0                                                          
 973.5;    0; OFF     ;     0; 10057; 0; 0                                                          
 974.5;    0; OFF     ;     0; 10056; 0; 0                                                          
 975.5;    0; OFF     ;     0; 10052; 0; 0                                                          
 976.5;    0; OFF     ;     0; 10052; 0; 0                                                          
 977.5;    0; OFF     ;     0; 10052; 0; 0                                                          
 978.5;    0; OFF     ;     0; 10046; 0; 0                                                          
 979.5;    0; OFF     ;     0; 10039; 0; 0                                                          
 980.5;    0; OFF     ;     0; 10034; 0; 0                                                          
 981.5;    0; OFF     ;     0; 10019; 0; 0                                                          
 982.5;    0; OFF     ;     0; 10011; 0; 0                                                          
 983.5;    0; OFF     ;     0;  9999; 0; 0                                                          
 984.5;    0; OFF     ;     0;  9978; 0; 0                                                          
 985.5;    0; OFF     ;     0;  9973; 0; 0                                                          
 986.5;    0; OFF     ;     0;  9954; 0; 0                                                          
 987.5;    0; OFF     ;     0;  9933; 0; 0                                                          
 988.5;    0; OFF     ;     0;  9931; 0; 0                                                          
 989.5;    0; OFF     ;     0;  9909; 0; 0                                                          
 990.5;    0; OFF     ;     0;  9893; 0; 0                                                          
 991.5;    0; OFF     ;     0;  9886; 0; 0                                                          
 992.5;    0; OFF     ;     0;  9867; 0; 0                                                          
 993.5;    0; OFF     ;     0;  9859; 0; 0                                                          
 994.5;    0; OFF     ;     0;  9850; 0; 0                                                          
 995.5;    0; OFF     ;     0;  9840; 0; 0                                                          
 996.5;    0; OFF     ;     0;  9838; 0; 0                                                          
 997.5;    0; OFF     ;     0;  9834; 0; 0                                                          
 998.5;    0; OFF     ;     0;  9833; 0; 0                                                          
 999.5;    0; OFF     ;     0;  9833; 0; 0                                                          
1000.5;    0; OFF     ;     0;  9828; 0; 0                                                          
1001.5;    0; OFF     ;     0;  9821; 0; 0                                                          
1002.5;    0; OFF     ;     0;  9817; 0; 0                                                          
1003.5;    0; OFF     ;     0;  9802; 0; 0                                                          
1004.5;    0; OFF     ;     0;  9794; 0; 0                                                          
1005.5;    0; OFF     ;     0;  9782; 0; 0                                                          
1006.5;    0; OFF     ;     0;  9761; 0; 0                                                          
1007.5;    0; OFF     ;     0;  9756; 0; 0                                                          
1008.5;    0; OFF     ;     0;  9737; 0; 0                                                          
1009.5;    0; OFF     ;     0;  9716; 0; 0                                                          
1010.5;    0; OFF     ;     0;  9715; 0; 0                                                          
1011.5;    0; OFF     ;     0;  9693; 0; 0                                                          
1012.5;    0; OFF     ;     0;  9676; 0; 0                                                          
1013.5;    0; OFF     ;     0;  9669; 0; 0                                                          
1014.5;    0; OFF     ;     0;  9650; 0; 0                                                          
1015.5;    0; OFF     ;     0;  9642; 0; 0                                                          
1016.5;    0; OFF     ;     0;  9633; 0; 0                                                          
1017.5;    0; OFF     ;     0;  9622; 0; 0                                                          
1018.5;    0; OFF     ;     0;  9620; 0; 0                                                          
1019.5;    0; OFF     ;     0;  9616; 0; 0                                                          
1020.5;    0; OFF     ;     0;  9614; 0; 0                                                          
1021.5;    0; OFF     ;     0;  9614; 0; 0                                                          
1022.5;    0; OFF     ;     0;  9610; 0; 0                                                          
1023.5;    0; OFF     ;     0;  9604; 0; 0                                                          
1024.5;    0; OFF     ;     0;  9600; 0; 0                                                          
1025.5;    0; OFF     ;     0;  9586; 0; 0                                                          
1026.5;    0; OFF     ;     0;  9577; 0; 0                                                          
1027.5;    0; OFF     ;     0;  9566; 0; 0                                                          
1028.5;    0; OFF     ;     0;  9545; 0; 0                                                          
1029.5;    0; OFF     ;     0;  9539; 0; 0                                                          
1030.6;    0; OFF     ;     0;  9521; 0; 0                                                          
1031.6;    0; OFF     ;     0;  9500; 0; 0                                                          
1032.6;    0; OFF     ;     0;  9499; 0; 0                                                          
1033.6;    0; OFF     ;     0;  9477; 0; 0                                                          
1034.6;    0; OFF     ;     0;  9460; 0; 0                                                          
1035.6;    0; OFF     ;     0;  9453; 0; 0                                                          
1036.6;    0; OFF     ;     0;  9434; 0; 0                                                          
1037.6;    0; OFF     ;     0;  9425; 0; 0                                                          
1038.6;    0; OFF     ;     0;  9416; 0; 0                                                          
1039.6;    0; OFF     ;     0;  9404; 0; 0                                                          
1040.6;    0; OFF     ;     0;  9402; 0; 0                                                          
1041.6;    0; OFF     ;     0;  9398; 0; 0                                                          
1042.6;    0; OFF     ;     0;  9395; 0; 0                                                          
1043.6;    0; OFF     ;     0;  9395; 0; 0                                                          
1044.6;    0; OFF     ;     0;  9391; 0; 0                                                          
1045.6;    0; OFF     ;     0;  9386; 0; 0                                                          
1046.6;    0; OFF     ;     0;  9382; 0; 0                                                          
1047.6;    0; OFF     ;     0;  9369; 0; 0                                                          
1048.6;    0; OFF     ;     0;  9360; 0; 0                                                          
1049.6;    0; OFF     ;     0;  9349; 0; 0                                                          
